"DATE"	"CEU0500000002"	"CEU0500000003"	"CNP16OV"	"CPIAUCSL"	"CPILFESL"	"GS1"	"GS10"	"GS5"	"LFWA64TTUSM647S"	"LNU01000000"	"LNU03000000"	"LNU05000000"	"PCEPI"	"PCEPILFE"	"PCETRIM1M158SFRBDAL"	"POPTHM"	"STLPPM"
2011-12-01	34.4	23.21	240584	227.223	227.405	0.12	1.98	0.89	200319500	153373	12692	87212	93.574	91.96	1.96	313454	0.2276076
2012-01-01	34.5	23.55	242269	227.842	227.877	0.12	1.97	0.84	200968400	153485	13541	88784	93.894	92.235	2.59	313636	0.17540092
2012-02-01	34.2	23.4	242435	228.329	228.034	0.16	1.97	0.83	201096900	154114	13430	88322	94.104	92.364	1.53	313811	0.39064008
2012-03-01	34.2	23.39	242604	228.807	228.478	0.19	2.17	1.02	201250500	154316	12904	88288	94.284	92.521	2.13	313993	0.34502696
2012-04-01	34.6	23.61	242784	229.187	228.905	0.18	2.05	0.89	201499300	153905	11910	88879	94.408	92.661	1.91	314176	0.37781792
2012-05-01	34.2	23.32	242966	228.713	229.224	0.19	1.8	0.76	201521600	154998	12271	87968	94.302	92.755	1.59	314368	0.21143799
2012-06-01	34.4	23.26	243155	228.524	229.623	0.19	1.62	0.71	201445000	156385	13184	86770	94.254	92.85	1.12	314576	0.11660077
2012-07-01	34.7	23.48	243354	228.59	229.97	0.19	1.53	0.62	201479300	156526	13400	86828	94.288	92.946	1.15	314796	0.10031759
2012-08-01	34.5	23.26	243566	229.918	230.233	0.18	1.68	0.71	201582600	155255	12696	88311	94.605	93.005	1.74	315031	0.18023692
2012-09-01	34.8	23.66	243772	231.015	230.659	0.18	1.72	0.67	201606700	155075	11742	88697	94.893	93.119	1.81	315264	0.30244182
2012-10-01	34.3	23.51	243983	231.638	231.024	0.18	1.75	0.71	201662700	155779	11741	88204	95.174	93.345	1.67	315485	0.24743257
2012-11-01	34.3	23.58	244174	231.249	231.33	0.18	1.65	0.67	201711500	154953	11404	89221	95.109	93.445	1.19	315692	0.1414796
2012-12-01	34.8	23.84	244350	231.221	231.725	0.16	1.72	0.7	201852500	154904	11844	89445	95.094	93.514	1.04	315877	0.12655732
2013-01-01	34	23.87	244663	231.679	232.229	0.15	1.91	0.81	201720800	154794	13181	89868	95.275	93.703	1.98	316038	0.14377602
2013-02-01	34.2	23.9	244828	232.937	232.569	0.16	1.98	0.85	201880700	154727	12500	90100	95.614	93.805	2.04	316191	0.18918762
2013-03-01	34.3	23.83	244995	232.282	232.794	0.15	1.96	0.82	202026500	154512	11815	90483	95.488	93.891	1.47	316357	0.22348755
2013-04-01	34.3	23.92	245175	231.797	232.832	0.12	1.76	0.71	202169800	154739	11014	90436	95.391	93.937	0.3	316535	0.2009985
2013-05-01	34.3	23.79	245363	231.893	232.996	0.12	1.93	0.84	202287200	155734	11302	89629	95.461	94.047	1.32	316729	0.11271369
2013-06-01	34.9	23.92	245552	232.445	233.35	0.14	2.3	1.2	202273400	157089	12248	88463	95.673	94.209	2.32	316934	0.16302751
2013-07-01	34.4	23.8	245756	232.9	233.88	0.12	2.58	1.4	202309100	157196	12083	88560	95.792	94.329	1.75	317156	0.16716412
2013-08-01	34.5	23.79	245959	233.456	234.336	0.13	2.74	1.52	202482300	155971	11462	89988	95.934	94.431	1.57	317397	0.17615127
2013-09-01	34.9	24.16	246168	233.544	234.7	0.12	2.81	1.6	202630500	155536	10885	90632	95.976	94.543	1.64	317635	0.15823187
2013-10-01	34.4	24.04	246381	233.669	234.921	0.12	2.62	1.37	202699500	154918	10773	91463	96.103	94.703	1.69	317864	0.10853788
2013-11-01	34.4	24.11	246567	234.1	235.359	0.12	2.72	1.37	202721600	155046	10271	91521	96.246	94.86	2.02	318076	0.07359388
2013-12-01	34.7	24.3	246745	234.719	235.759	0.13	2.9	1.58	202740600	154408	9984	92338	96.414	94.961	1.72	318276	0.11212179
2014-01-01	34	24.35	246915	235.288	235.961	0.12	2.86	1.65	202549500	154381	10855	92534	96.614	95.064	1.76	318464	0.11839222
2014-02-01	34.4	24.58	247085	235.547	236.185	0.12	2.71	1.52	202672400	155027	10893	92058	96.66	95.109	1.35	318642	0.08816947
2014-03-01	34.7	24.49	247258	236.028	236.625	0.13	2.72	1.64	202706300	155627	10537	91630	96.815	95.25	1.66	318827	0.0937654
2014-04-01	34.4	24.4	247439	236.468	237.072	0.11	2.71	1.7	202799800	154845	9079	92594	96.987	95.413	1.9	319020	0.2135558
2014-05-01	34.4	24.3	247622	236.918	237.529	0.1	2.56	1.59	202932000	155841	9443	91782	97.147	95.574	1.91	319225	0.21088937
2014-06-01	34.9	24.42	247814	237.231	237.837	0.1	2.6	1.68	203032500	156997	9893	90817	97.253	95.682	1.68	319438	0.15268617
2014-07-01	34.5	24.3	248023	237.498	238.195	0.11	2.54	1.7	203029700	157573	10307	90451	97.391	95.848	1.89	319670	0.08358716
2014-08-01	34.6	24.32	248229	237.46	238.405	0.11	2.42	1.63	203163600	156434	9787	91794	97.379	95.885	1.03	319919	0.11517965
2014-09-01	34.5	24.5	248446	237.477	238.786	0.11	2.53	1.77	203213500	155903	8962	92543	97.413	96.013	1.79	320166	0.07566825
2014-10-01	34.5	24.52	248657	237.43	239.191	0.1	2.3	1.55	203261200	156616	8680	92041	97.384	96.096	1.45	320403	0.08469538
2014-11-01	34.9	24.78	248844	236.983	239.458	0.13	2.33	1.62	203382100	156297	8630	92547	97.291	96.181	1.57	320616	0.04369259
2014-12-01	34.6	24.58	249027	236.252	239.584	0.21	2.21	1.64	203428900	155521	8331	93506	97.12	96.249	1.22	320815	0.05731105
2015-01-01	34.2	24.87	249723	234.747	239.811	0.2	1.88	1.37	203859900	156050	9498	93674	96.654	96.214	0.41	320997	0.03029338
2015-02-01	34.6	25.05	249899	235.342	240.172	0.22	1.98	1.47	203937800	156213	9095	93686	96.825	96.324	2.14	321164	0.01356362
2015-03-01	34.7	25.04	250080	235.976	240.755	0.25	2.04	1.52	203972700	156318	8682	93762	97.008	96.47	1.64	321344	0.03652921
2015-04-01	34.4	24.94	250266	236.222	241.346	0.23	1.94	1.35	203985900	156554	7966	93712	97.094	96.648	2.15	321538	0.04143112
2015-05-01	34.4	24.88	250455	237.001	241.688	0.24	2.2	1.54	204200900	157719	8370	92736	97.327	96.766	1.63	321740	0.04693351
2015-06-01	34.5	24.76	250663	237.657	242.064	0.28	2.36	1.68	204400500	158283	8638	92380	97.516	96.882	1.9	321954	0.09504017
2015-07-01	34.5	24.83	250876	238.034	242.565	0.3	2.32	1.63	204501400	158527	8805	92349	97.605	96.978	1.66	322186	0.05569111
2015-08-01	35.1	25.04	251096	238.033	242.817	0.38	2.17	1.54	204561000	157390	8162	93706	97.612	97.056	1.27	322427	0.02756432
2015-09-01	34.3	25.05	251325	237.498	243.316	0.37	2.17	1.49	204604300	156607	7628	94718	97.477	97.196	1.68	322670	0.02216436
2015-10-01	34.5	25.14	251541	237.733	243.768	0.26	2.07	1.39	204680200	157313	7597	94228	97.477	97.228	1.03	322901	0.04097574
2015-11-01	34.8	25.37	251747	238.017	244.241	0.48	2.26	1.67	204732300	157340	7573	94407	97.538	97.332	1.23	323113	0.03437861
2015-12-01	34.5	25.2	251936	237.761	244.547	0.65	2.24	1.7	204767600	157245	7542	94691	97.456	97.396	1.03	323318	0.02281907
2016-01-01	34.2	25.5	252397	237.652	244.955	0.54	2.09	1.52	205071700	157347	8309	95051	97.496	97.567	1.84	323509	0.02251767
2016-02-01	34.1	25.48	252577	237.336	245.51	0.53	1.78	1.22	205096800	158279	8219	94298	97.445	97.736	2.02	323687	0.04797591
2016-03-01	34.2	25.49	252768	238.08	245.913	0.66	1.89	1.38	205201000	158854	8116	93914	97.673	97.876	1.96	323871	0.05905718
2016-04-01	34.3	25.59	252969	238.992	246.551	0.56	1.81	1.26	205249000	158488	7413	94481	97.993	98.117	2.44	324061	0.08853542
2016-05-01	34.6	25.67	253174	239.557	247.137	0.59	1.81	1.3	205405700	158800	7207	94374	98.153	98.284	2.13	324260	0.18107958
2016-06-01	34.4	25.41	253397	240.222	247.54	0.55	1.64	1.17	205537500	160135	8144	93262	98.325	98.386	1.65	324476	0.32688804
2016-07-01	34.4	25.52	253620	240.101	247.829	0.51	1.5	1.07	205682100	160705	8267	92916	98.342	98.529	1.77	324697	0.26751773
2016-08-01	34.4	25.5	253854	240.545	248.423	0.57	1.56	1.13	205684400	159800	7996	94054	98.479	98.703	1.75	324924	0.15694874
2016-09-01	34.4	25.73	254091	241.176	248.842	0.59	1.63	1.18	205739600	159636	7658	94456	98.666	98.834	2.02	325155	0.19537339
2016-10-01	34.8	26.02	254321	241.741	249.142	0.66	1.76	1.27	205849100	159783	7447	94539	98.868	98.961	2.04	325368	0.18260607
2016-11-01	34.3	25.84	254540	242.026	249.481	0.74	2.14	1.6	205836900	159451	7066	95089	98.901	99.005	1.54	325562	0.24207227
2016-12-01	34.3	25.87	254742	242.637	249.92	0.87	2.49	1.96	205954300	158968	7170	95774	99.071	99.12	1.76	325742	0.32497479
2017-01-01	34.4	26.31	254082	243.618	250.467	0.83	2.43	1.92	205377200	158676	8149	95406	99.451	99.385	2.3	325901	0.1681501
2017-02-01	34.1	26.17	254246	244.006	250.998	0.82	2.42	1.9	205415500	159482	7887	94764	99.586	99.561	1.54	326050	0.19673406
2017-03-01	34.1	26.14	254414	243.892	250.944	1.01	2.48	2.01	205319300	159912	7284	94502	99.535	99.519	1.14	326207	0.17001254
2017-04-01	34.6	26.42	254588	244.193	251.227	1.04	2.3	1.82	205349800	159817	6555	94771	99.725	99.723	1.71	326371	0.09146723
2017-05-01	34.3	26.13	254767	244.004	251.43	1.12	2.3	1.84	205458700	159979	6572	94788	99.682	99.803	1	326548	0.07519966
2017-06-01	34.4	26.03	254957	244.163	251.746	1.2	2.19	1.77	205626000	161337	7250	93621	99.766	99.937	1.64	326743	0.10073164
2017-07-01	34.8	26.35	255151	244.243	251.985	1.22	2.32	1.87	205735500	161911	7441	93240	99.803	100.01	1.21	326939	0.09127678
2017-08-01	34.4	26.17	255357	245.183	252.535	1.23	2.21	1.78	205753500	160863	7287	94494	100.027	100.118	1.85	327140	0.08905991
2017-09-01	34.3	26.46	255562	246.435	252.812	1.28	2.2	1.8	205689100	161049	6556	94513	100.4	100.24	1.86	327342	0.08494323
2017-10-01	34.8	26.62	255766	246.626	253.526	1.4	2.36	1.98	205734000	160465	6242	95301	100.531	100.486	2.04	327528	0.10344315
2017-11-01	34.4	26.47	255949	247.284	253.816	1.56	2.35	2.05	205764900	160466	6286	95483	100.675	100.535	1.8	327699	0.0672857
2017-12-01	34.5	26.58	256109	247.805	254.344	1.7	2.4	2.18	205879400	159880	6278	96230	100.821	100.683	1.89	327848	0.10234727
2018-01-01	34	26.86	256780	248.859	255.204	1.8	2.58	2.38	206358900	160037	7189	96743	101.199	101.007	3.04	327969	0.10509679
2018-02-01	34.3	26.84	256934	249.529	255.711	1.96	2.86	2.6	206263800	161494	7091	95439	101.416	101.198	1.84	328085	0.19567542
2018-03-01	34.3	26.87	257097	249.577	256.271	2.06	2.84	2.63	206225000	161548	6671	95549	101.524	101.419	1.68	328219	0.10962834
2018-04-01	34.8	27.16	257272	250.227	256.63	2.15	2.87	2.7	206217200	161280	5932	95992	101.766	101.602	1.29	328364	0.10542331
2018-05-01	34.4	26.9	257454	250.792	257.145	2.27	2.98	2.82	206402200	161765	5756	95689	101.941	101.78	2.19	328521	0.13946145
2018-06-01	34.6	26.79	257642	251.018	257.399	2.33	2.91	2.78	206561600	163277	6812	94365	102.029	101.872	2.1	328692	0.29047222
2018-07-01	34.9	27.1	257843	251.214	257.699	2.39	2.89	2.78	206625400	163734	6730	94109	102.137	102.006	1.64	328863	0.13892672
2018-08-01	34.6	27	258066	251.663	257.891	2.45	2.89	2.77	206727000	161909	6370	96157	102.208	102.016	1.78	329040	0.11341846
2018-09-01	34.8	27.45	258290	252.182	258.368	2.56	3	2.89	206678900	161958	5766	96332	102.418	102.205	2.05	329216	0.04329037
2018-10-01	34.4	27.31	258514	252.772	258.917	2.65	3.15	3	206658600	162723	5771	95792	102.595	102.366	2.28	329379	0.08692307
2018-11-01	34.4	27.35	258708	252.594	259.439	2.7	3.12	2.95	206633900	162665	5650	96043	102.63	102.556	2.54	329527	0.14264265
2018-12-01	34.9	27.69	258888	252.767	260.063	2.66	2.83	2.68	206805800	162510	6029	96378	102.701	102.735	1.79	329659	0.07931633
2019-01-01	34.1	27.72	258239	252.561	260.766	2.58	2.71	2.54	206314800	162104	7140	96135	102.648	102.87	1.77	329766	0.03956437
2019-02-01	34.1	27.79	258392	253.319	261.186	2.55	2.68	2.49	206284400	162793	6625	95599	102.836	102.963	2.55	329862	0.05025587
2019-03-01	34.3	27.79	258537	254.277	261.567	2.49	2.57	2.37	206117500	162823	6382	95714	103.069	103.058	2.14	329977	0.06804424
2019-04-01	34.3	27.86	258693	255.233	261.997	2.42	2.53	2.33	206162800	162097	5387	96596	103.36	103.265	2.75	330103	0.08672686
2019-05-01	34.3	27.78	258861	255.296	262.217	2.34	2.4	2.19	206441700	162655	5503	96207	103.435	103.371	1.1	330240	0.117484
2019-06-01	34.9	27.9	259037	255.213	262.739	2	2.07	1.83	206505300	164120	6292	94917	103.484	103.56	1.64	330393	0.04132086
2019-07-01	34.3	27.86	259225	255.802	263.28	1.96	2.06	1.83	206365800	164941	6556	94284	103.622	103.678	2.05	330553	0.04213027
2019-08-01	34.5	27.94	259432	256.036	263.877	1.77	1.63	1.49	206401200	164019	6203	95413	103.67	103.797	1.98	330729	0.02882301
2019-09-01	34.8	28.3	259638	256.43	264.388	1.8	1.7	1.57	206319100	163943	5465	95694	103.733	103.873	1.27	330904	0.03844051
2019-10-01	34.3	28.19	259845	257.155	264.97	1.61	1.71	1.53	206210100	164576	5510	95269	103.917	104.028	2.02	331066	0.0313803
2019-11-01	34.2	28.26	260020	257.879	265.548	1.57	1.81	1.64	206237400	164386	5441	95634	104.024	104.092	1.54	331213	0.06021778
2019-12-01	34.7	28.51	260181	258.63	266.02	1.55	1.86	1.68	206312900	164007	5503	96174	104.307	104.322	1.81	331345	0.05300593
2020-01-01	33.9	28.56	259502	259.127	266.716	1.53	1.76	1.56	205732500	163497	6504	96004	104.419	104.488	2.36	331443	0.09161694
2020-02-01	34.4	28.81	259628	259.25	267.37	1.41	1.5	1.32	205616000	164235	6218	95393	104.541	104.684	2.56	331525	0.13946203
2020-03-01	34.3	28.91	259758	258.076	267.054	0.33	0.87	0.59	205287800	162537	7370	97221	104.252	104.596	1.13	331667	0.07153998
2020-04-01	34.1	30.12	259896	256.032	265.746	0.18	0.66	0.39	206860900	155830	22504	104066	103.817	104.256	1.38	331750	0.01092304
2020-05-01	34.6	29.64	260047	255.802	265.412	0.16	0.67	0.34	206802800	157975	20514	102072	103.914	104.37	1.9	331751	0.00162942
2020-06-01	34.6	29.11	260204	257.042	265.849	0.18	0.73	0.34	205526700	160883	18072	99321	104.233	104.531	1.52	331795	0.02984688
2020-07-01	34.5	29.22	260373	258.352	267.389	0.15	0.62	0.28	205332700	161374	16882	98998	104.564	104.9	2.5	331861	0.07464274
2020-08-01	35.1	29.51	260558	259.316	268.422	0.13	0.65	0.27	205697300	160966	13742	99592	104.887	105.235	2.31	331936	0.20674896
2020-09-01	34.5	29.46	260742	259.997	268.933	0.13	0.68	0.27	206109100	160073	12277	100670	105.046	105.395	1.31	332017	0.28249623
2020-10-01	34.8	29.47	260925	260.319	269.306	0.13	0.79	0.34	206004100	161053	10620	99872	105.106	105.47	1.26	332092	0.19827243
2020-11-01	35.1	29.76	261085	260.911	269.981	0.12	0.87	0.39	206206700	160468	10264	100617	105.225	105.578	0.97	332129	0.10692954
2020-12-01	34.8	29.84	261230	262.045	270.341	0.1	0.93	0.39	206214400	160017	10404	101213	105.69	105.904	1.61	332113	0.10487962
2021-01-01	34.6	30.06	260851	262.639	270.416	0.1	1.08	0.45	205138800	159234	10851	101618	106.083	106.244	2.43	332058	0.16403903
2021-02-01	34.3	30.13	260918	263.573	270.776	0.07	1.26	0.54	205108900	160008	10486	100910	106.471	106.477	2.44	332034	0.23639771
2021-03-01	34.7	30.03	261003	264.847	271.453	0.08	1.61	0.82	205096600	160397	9905	100606	107.032	106.898	2.36	332074	0.32071476
2021-04-01	34.8	30.31	261103	266.625	273.626	0.06	1.64	0.86	205464900	160379	9220	100723	107.632	107.549	2.74	332140	0.79475046
2021-05-01	35.2	30.53	261210	268.404	275.457	0.05	1.62	0.82	205616000	160607	8829	100603	108.184	108.103	3.31	332212	0.83591293
2021-06-01	34.8	30.28	261338	270.71	277.608	0.07	1.52	0.84	205377300	162167	9883	99172	108.748	108.595	2.26	332299	0.86043492
2021-07-01	34.7	30.49	261469	271.965	278.639	0.08	1.32	0.76	205299600	162817	9221	98653	109.275	109.062	3.21	332455	0.86234144
2021-08-01	35.1	30.81	261611	272.752	279.021	0.07	1.28	0.77	205310300	161788	8556	99823	109.72	109.436	3.21	332644	0.83669448
2021-09-01	34.5	30.9	261766	273.942	279.727	0.08	1.37	0.86	205487400	161392	7366	100373	110.047	109.657	4.24	332805	0.84279611
2021-10-01	34.7	31.08	261908	276.528	281.649	0.11	1.58	1.11	205378100	161863	6896	100045	110.741	110.184	4.67	332961	0.76446306
2021-11-01	34.7	31.13	262029	278.824	283.411	0.18	1.56	1.2	205399700	162099	6302	99930	111.51	110.792	4.21	333117	0.88290537
2021-12-01	34.8	31.32	262136	280.806	285.221	0.3	1.47	1.23	205398600	161696	5964	100440	112.221	111.458	4.87	333260	0.9243727
2022-01-01	34.5	31.96	263202	282.542	286.799	0.55	1.76	1.54	207045200	162825	7207	100378	112.776	111.988	6.59	333360	0.92880813
2022-02-01	34.5	31.71	263324	284.525	288.256	1	1.93	1.81	206929400	163725	6782	99600	113.489	112.492	4.89	333457	0.92570403
2022-03-01	34.5	31.8	263444	287.467	289.044	1.34	2.13	2.11	206789000	164274	6168	99170	114.489	112.916	3.4	333610	0.96719178
2022-04-01	34.4	32.05	263559	288.582	290.474	1.89	2.75	2.78	206912900	163449	5458	100110	114.845	113.301	3.33	333792	0.98079774
2022-05-01	34.8	32.22	263679	291.299	292.039	2.06	2.9	2.87	207110500	164157	5548	99521	115.542	113.709	5.44	333976	0.94143188
2022-06-01	34.6	31.93	263835	295.072	294.009	2.65	3.14	3.19	207355500	165012	6334	98822	116.631	114.376	7.09	334168	0.94146298
2022-07-01	34.5	32.2	264012	294.94	295.08	3.02	2.9	2.96	207477100	165321	6255	98690	116.662	114.638	4.6	334393	0.91400168
2022-08-01	34.5	32.25	264184	295.162	296.582	3.28	2.9	3.03	207441300	164971	6256	99213	117.002	115.298	6.44	334652	0.77564487
2022-09-01	34.5	32.5	264356	296.421	298.281	3.89	3.52	3.7	207521300	164463	5460	99893	117.377	115.805	4.16	334912	0.86735393
2022-10-01	34.9	32.87	264535	297.979	299.381	4.43	3.98	4.18	207583100	164753	5609	99782	117.891	116.2	4.91	335155	0.78987534
2022-11-01	34.4	32.71	264708	298.708	300.316	4.73	3.89	4.06	207634100	164272	5523	100436	118.221	116.554	3.87	335386	0.76787845
2022-12-01	34.4	32.86	264844	298.808	301.433	4.68	3.62	3.76	207665700	164224	5352	100621	118.403	116.977	4.28	335604	0.86547967
2023-01-01	34.6	33.4	265962	300.456	302.685	4.69	3.53	3.64	208268700	165070	6378	100892	119.007	117.526	5.88	335807	0.75610376
2023-02-01	34.3	33.2	266112	301.476	304.097	4.93	3.75	3.94	208233700	166178	6465	99934	119.401	117.963	4.73	336015	0.8380991
2023-03-01	34.2	33.26	266272	301.643	305.123	4.68	3.66	3.82	208129800	166783	6043	99489	119.553	118.304	3.85	336232	0.84522289
2023-04-01	34.6	33.76	266443	302.858	306.49	4.68	3.46	3.54	208268800	166221	5146	100222	119.97	118.715	4.17	336451	0.74146008
2023-05-01	34.2	33.45	266618	303.316	307.623	4.91	3.57	3.59	208458600	166702	5700	99916	120.14	119.063	3.42	336679	0.86838014
2023-06-01	34.3	33.42	266801	304.099	308.291	5.24	3.75	3.95	208625800	167910	6351	98891	120.435	119.37	2.44	336925	0.70169429
2023-07-01	34.7	33.92	267002	304.615	308.959	5.37	3.9	4.14	208801100	168354	6372	98649	120.598	119.536	2.53	337200	0.58454608
2023-08-01	34.4	33.71	267213	306.138	309.646	5.37	4.17	4.31	208841300	168049	6623	99164	120.965	119.658	2.76	337501	0.88827022
2023-09-01	34.3	33.94	267428	307.374	310.616	5.44	4.38	4.49	209014400	167718	6049	99710	121.387	120.04	3.33	337800	0.81976066
2023-10-01	34.7	34.24	267642	307.653	311.433	5.42	4.8	4.77	209060500	167774	6098	99868	121.421	120.2	2.38	338088	0.85781521
2023-11-01	34.3	34.05	267822	308.087	312.373	5.28	4.5	4.49	209134600	167977	5827	99845	121.415	120.309	1.94	338366	0.53975846
2023-12-01	34.4	34.23	267991	308.735	313.23	4.96	4.02	4	209259700	166661	5907	101330	121.602	120.528	2.11	338626	0.31027945
2024-01-01	33.8	34.64	267540	309.794	314.389	4.79	4.06	3.98	208531800	166428	6778	101113	122.115	121.128	5.56	338867	0.18118006
2024-02-01	34.1	34.57	267711	311.022	315.555	4.92	4.21	4.19	208405300	167285	6970	100426	122.494	121.418	3.16	339114	0.3657844
2024-03-01	34.2	34.65	267884	312.107	316.762	4.99	4.21	4.2	208427400	167960	6604	99924	122.912	121.829	3.28	339378	0.62642635
2024-04-01	34.1	34.86	268066	313.016	317.596	5.14	4.54	4.56	208455500	167484	5894	100582	123.234	122.14	2.71	339648	0.57659829
2024-05-01	34.2	34.81	268248	313.14	318.053	5.16	4.48	4.5	208724000	167576	6235	100672	123.224	122.239	2.19	339927	0.62090761
2024-06-01	34.7	34.98	268438	313.131	318.343	5.11	4.31	4.32	208854700	169007	7233	99431	123.369	122.51	2.1	340213	0.29543369
2024-07-01	34.1	34.93	268644	313.566	318.933	4.9	4.25	4.16	208916000	169723	7685	98921	123.575	122.722	2	340448	0.2524405
2024-08-01	34.3	35.02	268856	314.131	319.839	4.43	3.87	3.71	209049900	168763	7415	100092	123.727	122.926	2.06	340637	0.25727422
2024-09-01	34.6	35.46	269080	314.851	320.835	4.03	3.72	3.5	209290200	168569	6524	100511	123.939	123.234	2.5	340825	0.14932631
2024-10-01	34.2	35.41	269289	315.564	321.688	4.2	4.1	3.91	209373000	168569	6631	100720	124.265	123.595	3.33	341002	0.11532305
2024-11-01	34.2	35.47	269463	316.449	322.619	4.33	4.36	4.23	209596500	168164	6708	101299	124.399	123.716	2.18	341169	0.21709907
2024-12-01	34.6	35.82	269638	317.603	323.296	4.23	4.39	4.25	209630800	167746	6452	101892	124.769	123.98	3.02	341320	0.19279942
2025-01-01	33.7	36	272685	319.086	324.739	4.18	4.63	4.43	211619200	169814	7467	102871	125.239	124.407	3.03	341454	0.31141196
2025-02-01	34.3	36.19	272847	319.775	325.475	4.19	4.45	4.28	211317300	170116	7572	102731	125.772	124.999	3.03	341588	0.41270227
2025-03-01	34.5	36.22	273023	319.615	325.659	4.06	4.28	4.04	211396000	170653	7242	102369	125.791	125.118	2.68	341729	0.63662349
2025-04-01	34.2	36.17	273197	320.321	326.43	3.95	4.28	3.91	211505100	170650	6582	102547	125.99	125.343	2.97	341874	0.05397754
2025-05-01	34.1	36.14	273385	320.58	326.854	4.09	4.42	4.02	211785300	170216	6815	103169	126.201	125.61	2	342032	0.010644
2025-06-01	34.6	36.3	273585	321.5	327.6	4.06	4.38	3.96	212006200	171343	7460	102242	126.555	125.932	3.35	342197	0
2025-07-01	34.2	36.26	273785			4.08	4.39	3.95		171646	7847	102140					0.50901036
